,model,method,mean_tbc,std_tbc,mean_wiki,std_wiki,self n=2,self n=3,self n=4,WT103 n=2,WT103 n=3,WT103 n=4,TBC n=2,TBC n=3,TBC n=4
10,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.09699999999999999,0.02,0.063,0.006,0.13585938625558278,0.27480573819485954,0.4375484871993794,0.13312202852614896,0.3344291691572026,0.5275407292474786,0.14435960236277193,0.348326359832636,0.5424359968968192
11,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.099,0.013000000000000001,0.055999999999999994,0.004,0.14540742873596316,0.29253731343283584,0.44903965303593557,0.14468758997984452,0.351044776119403,0.5312887236679058,0.15476533256550531,0.3641791044776119,0.5472428748451054
12,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.107,0.023,0.062,0.002,0.1433854907539118,0.29683124539425204,0.4482653217178664,0.13926031294452348,0.3432571849668386,0.523460186458811,0.15206258890469418,0.356963890935888,0.5369096744612563
13,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.044000000000000004,0.005,0.045,0.003,0.7338556805257171,0.9292705206838053,0.9852961014434102,0.621382535068874,0.8952107529688111,0.9734250640766221,0.6542398584607608,0.9154378180869112,0.9848914069877243
14,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.075,0.006,0.063,0.003,0.5588859747720745,0.8618022431352327,0.9635007326495271,0.48282752591482453,0.836663658630914,0.9587052084720927,0.490320969151992,0.8522624726053887,0.9701611828959638
15,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.109,0.02,0.064,0.002,0.1322445440092499,0.27726183343319355,0.4341880341880342,0.12863130510189333,0.32953864589574594,0.5174825174825175,0.13614684202919497,0.3421210305572199,0.5305361305361306
16,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.9505260521042084,0.9922420480993018,0.9974612506680919,0.9184619238476954,0.9891388673390225,0.9970603955104222,0.9347444889779559,0.9915955521075769,0.9974612506680919
17,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.027999999999999997,0.001,0.026000000000000002,0.001,0.8757146123942373,0.9918785310734464,1.0,0.7991081637319918,0.9792843691148776,0.9990298326461314,0.7863023096272582,0.9824623352165726,0.9997574581615328
18,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.040999999999999995,0.002,0.051,0.004,0.550774270399047,0.7816269718527683,0.9046010296010296,0.4751340083382966,0.7528611197030621,0.892052767052767,0.5035735556879095,0.7816269718527683,0.917953667953668
19,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.040999999999999995,0.003,0.049,0.003,0.5582369942196532,0.7859070464767616,0.9048286604361371,0.48034682080924856,0.7541229385307346,0.8928348909657321,0.5083815028901734,0.7812593703148426,0.915576323987539
20,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.040999999999999995,0.003,0.054000000000000006,0.005,0.5515569917743831,0.7845379688929551,0.9123335447051364,0.4700352526439483,0.7470265324794144,0.8945783132530121,0.5121915393654524,0.7857578530039646,0.9227964489537096
21,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.042,0.005,0.052000000000000005,0.005,0.5562209911663423,0.7926582672266294,0.9117980255704806,0.4807605929031292,0.7607715041219474,0.8977180773587959,0.5174427309477466,0.7917249961113704,0.9226412040783298
22,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.018000000000000002,0.001,0.02,0.001,0.8521693946479605,0.9709989258861439,0.9941650458460684,0.7707196674460899,0.9485767991407089,0.9886079466518477,0.8069628474928553,0.9652255639097744,0.9944429008057794
23,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.027999999999999997,0.004,0.033,0.004,0.7259704913336198,0.9141286584459961,0.9804042586020676,0.6262713078355536,0.8778784727380775,0.966517512729517,0.6666666666666666,0.9037290150051999,0.9817929331893226
24,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.044000000000000004,0.004,0.052000000000000005,0.003,0.5527426160337553,0.7907923582837457,0.9129726205997393,0.4676009644364075,0.7539931099279674,0.8971642764015645,0.5060277275467149,0.7873473222674601,0.9225880052151239
25,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.9535751028806584,0.9936221100186022,0.9990379329301814,0.9180812757201646,0.9900345469040659,0.9989004947773502,0.9340277777777778,0.9917618921073611,0.9986256184716877
26,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.017,0.001,0.019,0.001,0.8384493252183117,0.9689381499726327,0.9931992065741003,0.7658110611272824,0.9521072796934866,0.9879569283083026,0.7950516009526329,0.9648330596606459,0.9931992065741003
27,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.08800000000000001,0.013000000000000001,0.061,0.005,0.14646249822770452,0.3083480305702528,0.4721671496111026,0.1519920601162626,0.36934156378600824,0.5561994814701845,0.16092442932085638,0.38594944150499705,0.5732804636266585
28,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.086,0.015,0.066,0.009000000000000001,0.17296511627906977,0.35082164932911203,0.5162805259862242,0.16482558139534884,0.40298507462686567,0.5922041327489042,0.17906976744186046,0.42002110658827074,0.6078584846587352
29,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.113,0.018000000000000002,0.067,0.009000000000000001,0.16250581485501628,0.3245246535610699,0.4782973018267136,0.16002481004806945,0.3718981630679987,0.546338193397017,0.16545200806326563,0.38752819851756365,0.5625942684766214
30,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.08900000000000001,0.013999999999999999,0.064,0.012,0.15475837533353098,0.3061884236453202,0.46951512241958715,0.15060776756596503,0.36607142857142855,0.5532085133621379,0.160243107026386,0.3817733990147783,0.5720915346455433
31,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.046,0.004,0.051,0.006,0.730335686857426,0.9383868081298734,0.986795193450416,0.6166233122754862,0.8993992074651668,0.9753070117522779,0.6513068252198687,0.9226639396650901,0.9861349531229368
32,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.063,0.011000000000000001,0.057999999999999996,0.004,0.5760802278073542,0.8778586942634471,0.9650257357793321,0.5084808716107465,0.8501341510157149,0.9576349478685495,0.5250711897981925,0.8710872620416507,0.9717566319123664
33,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.09300000000000001,0.009000000000000001,0.059000000000000004,0.008,0.1536102592695846,0.3118233001299264,0.4818140996856758,0.15207694452188458,0.3655262018189693,0.55470737913486,0.15876777251184834,0.3793850151580771,0.5728184403532406
34,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.9527018594783477,0.9931727424964576,0.9988020764009051,0.9186322226382129,0.9902099703722788,0.9985358711566618,0.9331086983651566,0.9925286615998969,0.9988020764009051
35,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.028999999999999998,0.001,0.026000000000000002,0.001,0.8706666666666667,0.9917714285714285,0.9997647058823529,0.7944444444444444,0.9790857142857143,0.998,0.7843333333333333,0.9824,0.9995294117647059
36,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.053,0.004,0.068,0.004,0.4266566265060241,0.6816901408450704,0.846742671009772,0.35195783132530123,0.6571205007824726,0.8447882736156351,0.3969879518072289,0.7059467918622848,0.8789902280130293
37,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.055999999999999994,0.008,0.07,0.006,0.449036214953271,0.716883904213398,0.8709829867674859,0.3625876168224299,0.6873294937859957,0.8664146187775678,0.4101927570093458,0.7352227947862989,0.9004410838059231
38,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.052000000000000005,0.002,0.07,0.005,0.4346284532427242,0.7057830955668047,0.8680810336576806,0.3510119663170335,0.671575394999233,0.8613814005423512,0.4077411729945339,0.724957815615892,0.8944010208964747
39,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.05,0.003,0.071,0.006,0.4186998030004546,0.6823121751456922,0.8437448762092147,0.3392938323988483,0.6588439124271539,0.8462042957861945,0.40233368692226096,0.7057804378642306,0.8783407115920643
40,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.036000000000000004,0.002,0.04,0.003,0.713466266047528,0.9117647058823529,0.9758135444151276,0.6085768915596832,0.8748585972850679,0.9621811785400176,0.6547391423108441,0.9015837104072398,0.978891820580475
41,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.044000000000000004,0.003,0.051,0.004,0.6089227728363688,0.8557002780623445,0.9557952301382349,0.5112240576027107,0.815893458217474,0.9372626462099347,0.5651560073415219,0.8510171227864773,0.9635424578459669
42,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.055999999999999994,0.008,0.071,0.01,0.4326323422770123,0.7038374717832957,0.8644253322908523,0.3564902102973169,0.6746425884123401,0.8572322126661455,0.4005801305293691,0.7173814898419865,0.89147771696638
43,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.9491780650018823,0.9935224770047933,0.9990627928772259,0.9214456017066132,0.9915792201062313,0.9990627928772259,0.9332413100765466,0.993133825625081,0.9990627928772259
44,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.019,0.001,0.019,0.0,0.8476044852191641,0.9674914451171361,0.9881600435492651,0.7786697247706422,0.9527507238747038,0.9838051170386499,0.8101427115188583,0.9634114240589629,0.9893848666303756
45,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.138,0.024,0.054000000000000006,0.004,0.13779293978048057,0.2698095823095823,0.3989175421840178,0.1383862355384159,0.32585995085995084,0.48869786692136263,0.1392761791753189,0.3376842751842752,0.5031836994587711
46,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.11599999999999999,0.021,0.063,0.009000000000000001,0.1474960311733295,0.287636417999701,0.4267328267948519,0.1427334391687112,0.3450441022574376,0.519460381454489,0.14316640207822195,0.35610704141127225,0.5324856566909598
47,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.113,0.019,0.057,0.005,0.1322023983620942,0.25745873087990306,0.3958856783919598,0.14112313541971336,0.3300015144631228,0.5010992462311558,0.15106756361509213,0.34302589731940025,0.5130339195979899
48,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.122,0.025,0.055999999999999994,0.006,0.128,0.2653875671527245,0.4050955414012739,0.1302222222222222,0.3281657712970069,0.4961783439490446,0.13733333333333334,0.34044512663085186,0.5144904458598726
49,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.057,0.006,0.06,0.003,0.6956631366616238,0.9241083051288727,0.9892357373519914,0.575642965204236,0.8824524863316845,0.9779332615715823,0.609304084720121,0.9061442332725853,0.98748654467169
50,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.077,0.006,0.057,0.005,0.5594493116395495,0.8375968992248062,0.9289719626168225,0.49261576971214016,0.827390180878553,0.9361815754339119,0.49849812265331667,0.8370801033591732,0.9447263017356475
51,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.11900000000000001,0.01,0.055,0.006,0.14050082471135103,0.2850481815355922,0.43442490724310373,0.14245014245014245,0.34271059993783026,0.5178254557186643,0.1560953666216824,0.3579421821572894,0.533473140829166
52,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.9497619644199449,0.9937920331091568,0.9989307671745522,0.9188173390127787,0.989524055871702,0.9986634589681903,0.9322225006264094,0.9928867046042421,0.9989307671745522
53,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.026000000000000002,0.001,0.023,0.001,0.8905673431734318,0.9918071716931846,0.9982868330885952,0.8169972324723247,0.9802897174067917,0.9971855115026921,0.8059271217712177,0.983139396817858,0.9980420949583945
54,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.055,0.004,0.069,0.006,0.43208955223880596,0.7012403100775194,0.8553225806451613,0.3497014925373134,0.6665116279069767,0.8474193548387097,0.3917910447761194,0.710077519379845,0.8796774193548387
55,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.054000000000000006,0.004,0.068,0.006999999999999999,0.42160430921531517,0.6775948028403082,0.8412623645784267,0.3461930411995924,0.6562924913128871,0.8444025749725231,0.39292473431358277,0.7056957244296722,0.8761186999528968
56,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.054000000000000006,0.004,0.067,0.004,0.43727382388419783,0.7047947351927295,0.8679060665362035,0.3516284680337756,0.6689125665935444,0.8592628832354859,0.4060615199034982,0.7192102789094328,0.8957925636007827
57,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.055999999999999994,0.006,0.071,0.005,0.421875,0.6874814154029141,0.8568560840024707,0.3329988532110092,0.6529884032114184,0.8455836936380482,0.3903383027522936,0.7091882247992863,0.8858863495985176
58,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.034,0.004,0.039,0.004,0.7185902609631423,0.9168986636971047,0.9799538505912893,0.6015603981705676,0.8759743875278396,0.9643784251514278,0.6602098466505246,0.907989977728285,0.9826939717334872
59,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.042,0.004,0.052000000000000005,0.003,0.6254248810333106,0.8722026741731175,0.9587162654996353,0.5210061182868797,0.8236453201970443,0.9401896425966448,0.5721278042148199,0.865024630541872,0.9644055433989789
60,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.052000000000000005,0.006999999999999999,0.071,0.006999999999999999,0.429281122150789,0.6979071883530482,0.8474148802017655,0.3509643483343074,0.6681831968456172,0.8483606557377049,0.40400350672121565,0.7179253867151957,0.882250945775536
61,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.001,0.01,0.001,0.9490945928833734,0.9926768667451288,0.9983777206975801,0.9209826516398633,0.9899306917745521,0.9982425307557118,0.9337723186020007,0.9922845560350464,0.9983777206975801
62,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.018000000000000002,0.002,0.02,0.001,0.8405797101449275,0.9640916920630714,0.9869809510757845,0.7777350262921636,0.9497813700808269,0.9830067150883924,0.8050532255995896,0.959984099642242,0.9871179936960395
63,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.111,0.039,0.059000000000000004,0.006999999999999999,0.15805785123966942,0.3127962085308057,0.4619410085632731,0.16130460448642267,0.37746521938541505,0.5523311132254995,0.176357733175915,0.39412933802170924,0.5651760228353948
64,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.10300000000000001,0.042,0.059000000000000004,0.005,0.1689000147253718,0.32809400274683354,0.47600950118764845,0.16963628331615374,0.38791393254997714,0.563895486935867,0.1877484906493889,0.41400885090798106,0.5846397466349961
65,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.102,0.023,0.061,0.008,0.16331326185930387,0.3232830820770519,0.4733596837944664,0.16698487296225584,0.3841936957514847,0.5592094861660079,0.1799089440446468,0.39972590223846505,0.5781818181818181
66,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.092,0.008,0.061,0.003,0.14248251748251747,0.286404833836858,0.42041712403951703,0.1467074592074592,0.34078549848942596,0.5105849145366159,0.1561771561771562,0.359214501510574,0.5279912184412733
67,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.051,0.005,0.057999999999999996,0.006,0.7068155857342302,0.9303971686983877,0.9853638704431494,0.5831958370351568,0.8850439113907458,0.9766906084835344,0.6172103058763803,0.9090313278280246,0.9872611464968153
68,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.081,0.017,0.061,0.005,0.5588792124195381,0.8393275996872557,0.9377777777777778,0.4881989145525685,0.8270784467031536,0.9431649831649832,0.49640287769784175,0.8389366692728695,0.953939393939394
69,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.11699999999999999,0.034,0.055,0.008,0.15205091937765206,0.3002923976608187,0.4451671456663137,0.14653465346534653,0.3543859649122807,0.5318408712751475,0.16053748231966053,0.37514619883040934,0.5492361216154893
70,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.009000000000000001,0.0,0.01,0.0,0.951287580870227,0.9937115157867156,0.999322768522281,0.9184320690092604,0.9917463644700641,0.999322768522281,0.9354306736014207,0.993449495611162,0.9994582148178247
71,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.025,0.002,0.022000000000000002,0.001,0.8886298023539863,0.9926907263590681,0.9991770514930637,0.8256717743726405,0.9818410232983097,0.9978838466964496,0.8133466577836997,0.9836683417085427,0.9988243592758053
72,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Parallel-1,0.046,0.003,0.06,0.004,0.46831668406142835,0.7156574260492489,0.8640244884807475,0.38705829730132696,0.6859222549171442,0.8543579829225069,0.4291039212762785,0.7237107015641939,0.8846463670049943
73,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9467638339920948,0.9932449655875606,0.9992101105845181,0.9139081027667985,0.9900586286005608,0.9989468141126909,0.9287302371541502,0.9928626051491206,0.9992101105845181
74,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",Parallel-1,0.022000000000000002,0.001,0.023,0.001,0.7992404400209534,0.9466558353642025,0.9837443946188341,0.714903090623363,0.925534795559166,0.9749159192825112,0.7424044002095338,0.9401570538857298,0.983604260089686
75,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Parallel-1,0.11,0.077,0.033,0.008,0.0,0.0,0.0,0.016382252559726963,0.0349911190053286,0.05,0.016040955631399317,0.035523978685612786,0.0512962962962963
76,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Parallel-1,0.11199999999999999,0.040999999999999995,0.057,0.01,0.12946759602550795,0.24558439563815082,0.3690078037904125,0.13851401453359038,0.319305790201198,0.47268673355629875,0.1527510010381136,0.33835048379665184,0.4878165312947922
77,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Parallel-1,0.124,0.064,0.066,0.021,0.13526266121421832,0.248,0.3572640868974881,0.13746461151305442,0.310530612244898,0.4497623896809233,0.15099087763447624,0.32946938775510204,0.46554650373387646
78,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",Parallel-1,0.076,0.015,0.069,0.027000000000000003,0.0,0.0,0.0,0.019756427604871448,0.042717086834733894,0.05863570391872279,0.01948579161028417,0.04453781512605042,0.061828737300435414
79,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",Parallel-1,0.064,0.006,0.071,0.006,0.6442401960784314,0.9,0.9779373368146214,0.5207107843137255,0.8489254108723135,0.9607049608355092,0.5552696078431373,0.8744627054361568,0.9781984334203655
80,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",Parallel-1,0.08800000000000001,0.012,0.073,0.005,0.5422053231939163,0.8335514263281864,0.9422504733567758,0.4662864385297845,0.8116985082439152,0.9385988639437381,0.4785804816223067,0.8232138183721539,0.9538815255612659
81,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",Parallel-1,0.10800000000000001,0.065,0.051,0.025,0.0,0.0,0.0,0.015952732644017725,0.03577981651376147,0.04976228209191759,0.014771048744460856,0.037155963302752296,0.0526148969889065
82,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9518664047151277,0.9950595388902964,0.9992150706436421,0.9212917485265226,0.9922726121104637,0.998953427524856,0.9322200392927309,0.9944261464403344,0.9992150706436421
83,"/max_iter=500,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-1,0.027999999999999997,0.002,0.026000000000000002,0.002,0.8495691718525611,0.9869232667160128,0.9988543788187373,0.7662757300143609,0.9705156674068591,0.995162932790224,0.7561033987553853,0.9769306686405133,0.9974541751527495
84,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-1,0.028999999999999998,0.003,0.028999999999999998,0.002,0.8806451612903226,0.9946222791293213,1.0,0.791439205955335,0.9788732394366197,0.9978835978835979,0.7921836228287841,0.9843790012804098,0.9996031746031746
85,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Parallel-1,0.063,0.005,0.073,0.006,0.39482889733840304,0.6616600790513834,0.8255144032921811,0.32456273764258553,0.6396837944664031,0.8245267489711934,0.3638022813688213,0.6782608695652174,0.8592592592592593
86,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Parallel-1,0.059000000000000004,0.004,0.07200000000000001,0.004,0.4173122765196663,0.6744042092231507,0.8293625241468127,0.33358164481525626,0.6366450015475085,0.8290405666452029,0.382896305125149,0.6908077994428969,0.8625241468126207
87,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Parallel-1,0.052000000000000005,0.004,0.066,0.006999999999999999,0.4094582460341215,0.6651119402985075,0.8267550954383694,0.32520203531876685,0.6343283582089553,0.8173730184406341,0.3811733014067644,0.6819029850746269,0.8560336460692333
88,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Parallel-1,0.059000000000000004,0.005,0.073,0.015,0.41074943224829674,0.6774193548387096,0.8458640458640458,0.323996971990916,0.644059795436664,0.8370188370188371,0.37380772142316426,0.6926829268292682,0.8761670761670761
89,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Parallel-1,0.047,0.005,0.055,0.006,0.6381476775377665,0.8671154690472705,0.9574662008202947,0.5102357758012142,0.8103322113273819,0.935439769102233,0.5589439503035437,0.8501390311722523,0.9606562357587726
90,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Parallel-1,0.051,0.005,0.067,0.005,0.6114622840286557,0.8520890959382734,0.9508989273304125,0.47380250035117294,0.7894890085893143,0.928690134461399,0.5379969096783256,0.838258844082108,0.9589061791811452
91,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Parallel-1,0.06,0.006,0.07400000000000001,0.006999999999999999,0.4111886036503932,0.6746802280782863,0.838756210931239,0.33269031013503486,0.644783479734936,0.8392370572207084,0.3764653509422763,0.6947141316073355,0.8748196826414489
92,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9474412171507607,0.9918213682980657,0.998255735945257,0.9138689802590217,0.9902635336881734,0.998255735945257,0.9331070036464227,0.9916915487472413,0.9983899101033141
93,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Parallel-1,0.023,0.002,0.023,0.001,0.7799514301133297,0.9394024015638089,0.9796006944444444,0.7038586076632488,0.9187377827422508,0.9719328703703703,0.7239611440906638,0.9345154984641162,0.9824942129629629
94,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Parallel-1,0.188,0.07,0.053,0.016,0.0,0.0,0.0,0.024546952224052718,0.05068259385665529,0.06778761061946903,0.029324546952224053,0.05546075085324232,0.07026548672566371
95,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Parallel-1,0.161,0.073,0.057999999999999996,0.009000000000000001,0.1350424802504099,0.2592878063819948,0.38260175578611333,0.14294231629154866,0.33898566363496224,0.4869912210694334,0.16455507527202265,0.3553260366887621,0.5005586592178771
96,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Parallel-1,0.10400000000000001,0.055999999999999994,0.055,0.008,0.12234118486795147,0.24013595389389686,0.3534997702557819,0.1416131334760885,0.3122506280478794,0.44922652779905037,0.15074946466809422,0.3277671050687158,0.4611732271404503
97,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Parallel-1,0.159,0.047,0.051,0.015,0.0,0.0,0.0,0.0186084142394822,0.04395973154362416,0.06341463414634146,0.0186084142394822,0.04563758389261745,0.06672473867595818
98,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Parallel-1,0.067,0.011000000000000001,0.065,0.005,0.6601134215500946,0.9147690305790501,0.9848016139878951,0.5362318840579711,0.8606376057254391,0.9667787491593813,0.569880277252678,0.8867924528301887,0.9821116341627438
99,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Parallel-1,0.079,0.009000000000000001,0.07,0.005,0.5595417925478349,0.8439246263807667,0.938624764974483,0.475956696878147,0.825471085120208,0.9456083803384367,0.4938318227593152,0.8385964912280702,0.9548751007252216
100,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Parallel-1,0.16,0.078,0.06,0.024,0.0,0.0,0.0,0.014126984126984127,0.03569078947368421,0.05187713310580205,0.01746031746031746,0.04013157894736842,0.05443686006825939
101,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9506188273534192,0.9921280165182604,0.9987998399786638,0.9181147643455432,0.9895470383275261,0.9986664888651821,0.9322415301912739,0.9912246741515034,0.9987998399786638
